,track_id,track_name,artist,track_length,track_popularity,track_added,album_id,album_name,total_album_tracks,track_url,album_url,album_release_year
628,0u4htORODiTK9vHVA89MQX,Lovefool - Radio Edit,The Cardigans,3.23155,34,2023-06-19 13:19:04+00:00,0YI7QPNUGq8NTB6Nd8nWfd,First Band On The Moon,11,https://open.spotify.com/track/0u4htORODiTK9vHVA89MQX,https://open.spotify.com/album/0YI7QPNUGq8NTB6Nd8nWfd,1996
629,4agp6oHofabdUedr0B1krj,Steal My Sunshine,LEN,4.42555,66,2023-06-19 13:19:04+00:00,5NndKV7nc18qRQfFvLgZ1k,You Can't Stop The Bum Rush,12,https://open.spotify.com/track/4agp6oHofabdUedr0B1krj,https://open.spotify.com/album/5NndKV7nc18qRQfFvLgZ1k,1999
630,5z6xHjCZr7a7AIcy8sPBKy,Smooth Criminal,Alien Ant Farm,3.4877666666666665,78,2023-06-19 13:19:04+00:00,5klPnHQ5dy6Qm2Ul7h1lp5,Anthology,13,https://open.spotify.com/track/5z6xHjCZr7a7AIcy8sPBKy,https://open.spotify.com/album/5klPnHQ5dy6Qm2Ul7h1lp5,2001
631,0FutrWIUM5Mg3434asiwkp,Never Gonna Give You Up,Rick Astley,3.54,0,2023-06-19 13:19:04+00:00,3vGtqTr5he9uQfusQWJ0oC,Platinum & Gold Collection,12,https://open.spotify.com/track/0FutrWIUM5Mg3434asiwkp,https://open.spotify.com/album/3vGtqTr5he9uQfusQWJ0oC,2004
632,3VTBfa6YBDgBxsZ5o2Pyas,I'd Do Anything for Love (But I Won't Do That) - Radio Edit,Meat Loaf,5.366216666666666,0,2023-06-19 13:19:04+00:00,24matFXybf8BTyfMWPn7Sf,Playlist: The Very Best Of Meat Loaf,13,https://open.spotify.com/track/3VTBfa6YBDgBxsZ5o2Pyas,https://open.spotify.com/album/24matFXybf8BTyfMWPn7Sf,1975
633,1Gbdx88ElOui7lczwxGX6m,Top of the World,Kimbra,3.425333333333333,44,2023-06-19 13:19:04+00:00,4pj0BkJ7u39i009oqe8V79,Primal Heart,12,https://open.spotify.com/track/1Gbdx88ElOui7lczwxGX6m,https://open.spotify.com/album/4pj0BkJ7u39i009oqe8V79,2018
634,1DpRrsXsz4rzwEOeaGSjCQ,Everybody Knows,Kimbra,3.748883333333333,30,2023-06-19 13:19:04+00:00,4pj0BkJ7u39i009oqe8V79,Primal Heart,12,https://open.spotify.com/track/1DpRrsXsz4rzwEOeaGSjCQ,https://open.spotify.com/album/4pj0BkJ7u39i009oqe8V79,2018
635,28FSs3VqsHiEGa8dIfnG2T,Like They Do on the TV,Kimbra,4.326216666666666,28,2023-06-19 13:19:04+00:00,4pj0BkJ7u39i009oqe8V79,Primal Heart,12,https://open.spotify.com/track/28FSs3VqsHiEGa8dIfnG2T,https://open.spotify.com/album/4pj0BkJ7u39i009oqe8V79,2018
636,0HqtTIH9Eo7IdTiiFvpdjM,Recovery,Kimbra,3.32755,28,2023-06-19 13:19:04+00:00,4pj0BkJ7u39i009oqe8V79,Primal Heart,12,https://open.spotify.com/track/0HqtTIH9Eo7IdTiiFvpdjM,https://open.spotify.com/album/4pj0BkJ7u39i009oqe8V79,2018
637,6XzyAQs2jU4PMWmnFlEQLW,Human,Kimbra,3.9731,31,2023-06-19 13:19:04+00:00,4pj0BkJ7u39i009oqe8V79,Primal Heart,12,https://open.spotify.com/track/6XzyAQs2jU4PMWmnFlEQLW,https://open.spotify.com/album/4pj0BkJ7u39i009oqe8V79,2018
638,1gcGAiN7URku6ycbbx97Wk,Black Sky,Kimbra,3.8651,26,2023-06-19 13:19:04+00:00,4pj0BkJ7u39i009oqe8V79,Primal Heart,12,https://open.spotify.com/track/1gcGAiN7URku6ycbbx97Wk,https://open.spotify.com/album/4pj0BkJ7u39i009oqe8V79,2018
639,0NRGqieLIbCg7css9TyWbK,Past Love,Kimbra,3.5942166666666666,39,2023-06-19 13:19:04+00:00,4pj0BkJ7u39i009oqe8V79,Primal Heart,12,https://open.spotify.com/track/0NRGqieLIbCg7css9TyWbK,https://open.spotify.com/album/4pj0BkJ7u39i009oqe8V79,2018
640,5dMDLp1vr0kgWW7EoKfvZx,Version of Me,Kimbra,3.9544333333333332,27,2023-06-19 13:19:04+00:00,4pj0BkJ7u39i009oqe8V79,Primal Heart,12,https://open.spotify.com/track/5dMDLp1vr0kgWW7EoKfvZx,https://open.spotify.com/album/4pj0BkJ7u39i009oqe8V79,2018
641,5qC2P2uKbafWZBt5MuH824,Real Life,Kimbra,2.36755,21,2023-06-19 13:19:04+00:00,4pj0BkJ7u39i009oqe8V79,Primal Heart,12,https://open.spotify.com/track/5qC2P2uKbafWZBt5MuH824,https://open.spotify.com/album/4pj0BkJ7u39i009oqe8V79,2018
642,3Py6qWHKkcdBEVcYThxhp9,The Good War,Kimbra,3.6428833333333333,28,2023-06-19 13:19:04+00:00,4pj0BkJ7u39i009oqe8V79,Primal Heart,12,https://open.spotify.com/track/3Py6qWHKkcdBEVcYThxhp9,https://open.spotify.com/album/4pj0BkJ7u39i009oqe8V79,2018
643,2gZUPNdnz5Y45eiGxpHGSc,POWER,Kanye West,4.868216666666667,80,2023-06-19 13:19:04+00:00,20r762YmB5HeofjMCiPMLv,My Beautiful Dark Twisted Fantasy,13,https://open.spotify.com/track/2gZUPNdnz5Y45eiGxpHGSc,https://open.spotify.com/album/20r762YmB5HeofjMCiPMLv,2010
644,77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',Journey,4.148433333333333,74,2023-06-19 13:19:04+00:00,5pfpXvoJtSIFrbPIoBEv3R,The Essential Journey,32,https://open.spotify.com/track/77NNZQSqzLNqh2A9JhLRkg,https://open.spotify.com/album/5pfpXvoJtSIFrbPIoBEv3R,2001
645,33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,Lit,2.8171,76,2023-06-19 13:19:04+00:00,3w5Uz3q4SJze14P60ZChsp,A Place In The Sun,12,https://open.spotify.com/track/33iv3wnGMrrDugd7GBso1z,https://open.spotify.com/album/3w5Uz3q4SJze14P60ZChsp,1999
646,4BafNHkkPaUocRMKi392MT,Eavesdrop,The Civil Wars,3.59,31,2023-06-19 13:19:04+00:00,5r0Xd2wqRkTE0BqbeYlnFN,The Civil Wars,12,https://open.spotify.com/track/4BafNHkkPaUocRMKi392MT,https://open.spotify.com/album/5r0Xd2wqRkTE0BqbeYlnFN,2013
647,7ifWgqspqvPpQWXCfyrho4,Dream Within a Dream,Hans Zimmer,5.071816666666667,48,2023-06-19 13:19:04+00:00,2qvA7HmSg1iM6XMiFF76dp,Inception (Music from the Motion Picture),12,https://open.spotify.com/track/7ifWgqspqvPpQWXCfyrho4,https://open.spotify.com/album/2qvA7HmSg1iM6XMiFF76dp,2010
648,55yfKueSypP64qCCLkvdc3,I Decline,Perfume Genius,1.9686666666666666,0,2023-06-19 13:19:04+00:00,28FxHb9OJRzAch4DwUUsaT,Too Bright,11,https://open.spotify.com/track/55yfKueSypP64qCCLkvdc3,https://open.spotify.com/album/28FxHb9OJRzAch4DwUUsaT,2014
649,2D9fFzc8V87QoyDyy8KNRv,Fool,Perfume Genius,3.9291,0,2023-06-19 13:19:04+00:00,28FxHb9OJRzAch4DwUUsaT,Too Bright,11,https://open.spotify.com/track/2D9fFzc8V87QoyDyy8KNRv,https://open.spotify.com/album/28FxHb9OJRzAch4DwUUsaT,2014
650,6CItYW8sYhflT8f8WXL9s8,No Good,Perfume Genius,3.826216666666667,0,2023-06-19 13:19:04+00:00,28FxHb9OJRzAch4DwUUsaT,Too Bright,11,https://open.spotify.com/track/6CItYW8sYhflT8f8WXL9s8,https://open.spotify.com/album/28FxHb9OJRzAch4DwUUsaT,2014
651,3tblCGKnBfNR4w9xtGN25m,My Body,Perfume Genius,2.2933333333333334,0,2023-06-19 13:19:04+00:00,28FxHb9OJRzAch4DwUUsaT,Too Bright,11,https://open.spotify.com/track/3tblCGKnBfNR4w9xtGN25m,https://open.spotify.com/album/28FxHb9OJRzAch4DwUUsaT,2014
652,5MeYmyWgWgvy9wPav9DGDd,Don't Let Them In,Perfume Genius,2.3551,0,2023-06-19 13:19:04+00:00,28FxHb9OJRzAch4DwUUsaT,Too Bright,11,https://open.spotify.com/track/5MeYmyWgWgvy9wPav9DGDd,https://open.spotify.com/album/28FxHb9OJRzAch4DwUUsaT,2014
653,4S5YsUSBkFWOgbtxb6jTjf,Grid,Perfume Genius,2.6566666666666667,0,2023-06-19 13:19:04+00:00,28FxHb9OJRzAch4DwUUsaT,Too Bright,11,https://open.spotify.com/track/4S5YsUSBkFWOgbtxb6jTjf,https://open.spotify.com/album/28FxHb9OJRzAch4DwUUsaT,2014
654,3BHr1jAJ6RSLPdcf4h0Eo5,Longpig,Perfume Genius,2.8466666666666667,0,2023-06-19 13:19:04+00:00,28FxHb9OJRzAch4DwUUsaT,Too Bright,11,https://open.spotify.com/track/3BHr1jAJ6RSLPdcf4h0Eo5,https://open.spotify.com/album/28FxHb9OJRzAch4DwUUsaT,2014
655,4N9gagQ5IfgSVSBFQKKa66,I'm a Mother,Perfume Genius,3.50955,0,2023-06-19 13:19:04+00:00,28FxHb9OJRzAch4DwUUsaT,Too Bright,11,https://open.spotify.com/track/4N9gagQ5IfgSVSBFQKKa66,https://open.spotify.com/album/28FxHb9OJRzAch4DwUUsaT,2014
656,3dQKG6qs8sPtybezyfdUxc,Too Bright,Perfume Genius,3.4202166666666667,0,2023-06-19 13:19:04+00:00,28FxHb9OJRzAch4DwUUsaT,Too Bright,11,https://open.spotify.com/track/3dQKG6qs8sPtybezyfdUxc,https://open.spotify.com/album/28FxHb9OJRzAch4DwUUsaT,2014
657,3Ddsl5tQuhDdqnhNCWPR4w,All Along,Perfume Genius,2.578,0,2023-06-19 13:19:04+00:00,28FxHb9OJRzAch4DwUUsaT,Too Bright,11,https://open.spotify.com/track/3Ddsl5tQuhDdqnhNCWPR4w,https://open.spotify.com/album/28FxHb9OJRzAch4DwUUsaT,2014
658,0wbrvlS9RZ79iFdH88gXtK,Player - Jai Wolf Remix,"Tinashe, Jai Wolf",4.132066666666667,26,2023-06-19 13:19:04+00:00,6faidwPuf3t5ftnLM3zbh4,Player (Jai Wolf Remix),1,https://open.spotify.com/track/0wbrvlS9RZ79iFdH88gXtK,https://open.spotify.com/album/6faidwPuf3t5ftnLM3zbh4,2015
659,5lUTzPuiloBHm1qEaJcJfF,Candyman,Christina Aguilera,3.236883333333333,69,2023-06-19 13:19:04+00:00,0zRJsgzHZUUdk8Rjk6Segd,Back To Basics,22,https://open.spotify.com/track/5lUTzPuiloBHm1qEaJcJfF,https://open.spotify.com/album/0zRJsgzHZUUdk8Rjk6Segd,2006
660,4hwTiqTNpXprf5oOPICwuh,Sunday Love,Bat For Lashes,4.218883333333333,33,2023-06-19 13:19:04+00:00,0FOJVGWk7r4QKYCP1hCCEq,The Bride,13,https://open.spotify.com/track/4hwTiqTNpXprf5oOPICwuh,https://open.spotify.com/album/0FOJVGWk7r4QKYCP1hCCEq,2016
661,2Zj4FUsMtu9PMuJsHbGbdv,Applause,Lady Gaga,3.538883333333333,0,2023-06-19 13:19:04+00:00,705K6lFN9wm3bifelyuQS4,ARTPOP,15,https://open.spotify.com/track/2Zj4FUsMtu9PMuJsHbGbdv,https://open.spotify.com/album/705K6lFN9wm3bifelyuQS4,2013
662,7sVvY1tEvk5VfitXX2PDOk,Turn Off The Light,Nelly Furtado,4.601766666666666,43,2023-06-19 13:19:04+00:00,23pjCUj0AFDWNgh9uto3yR,"Whoa, Nelly!",12,https://open.spotify.com/track/7sVvY1tEvk5VfitXX2PDOk,https://open.spotify.com/album/23pjCUj0AFDWNgh9uto3yR,2000
663,651lBqoyrFRYO4GKTWjMdr,Never Let This Go,ONE OK ROCK,4.298666666666667,40,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/651lBqoyrFRYO4GKTWjMdr,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
664,1XT0cpl9g0GuRQJao2nqXd,Kanzen kankaku Dreamer,ONE OK ROCK,4.203333333333333,57,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
665,3AsOyKDvFbDpqNXkcpehf3,Yes I am,ONE OK ROCK,3.6088833333333334,40,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/3AsOyKDvFbDpqNXkcpehf3,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
666,1F3a4V6MXwNQ5bGHoleeoG,Shake it down,ONE OK ROCK,3.2311,37,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/1F3a4V6MXwNQ5bGHoleeoG,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
667,32vhIgxDnGZCZXU12OoMXg,Jibun ROCK,ONE OK ROCK,3.784,47,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/32vhIgxDnGZCZXU12OoMXg,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
668,6z8teIFzv6DFqsCfWfU425,Liar,ONE OK ROCK,3.617766666666667,52,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/6z8teIFzv6DFqsCfWfU425,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
669,0YAMQSmHk6BSUGTYpaoqTJ,Wherever you are,ONE OK ROCK,4.926666666666667,66,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
670,6yQrE8j1UvRtm1njtCMqzj,Riot!!!,ONE OK ROCK,4.2682166666666665,39,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/6yQrE8j1UvRtm1njtCMqzj,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
671,4LUKEr1t2NEE11xIGk7w1l,Adult Suit,ONE OK ROCK,4.19755,36,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/4LUKEr1t2NEE11xIGk7w1l,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
672,08d7Ulc4Lra4rOa9oQtFML,Mikansei koukyoukyoku,ONE OK ROCK,3.46755,47,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/08d7Ulc4Lra4rOa9oQtFML,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
673,62gG3mbRs0CWOkvf7Hk4O9,Nobody's Home,ONE OK ROCK,4.2904333333333335,51,2023-06-19 13:19:04+00:00,4OKBuE9F8MTCV7nnsBRcsK,Niche Syndrome,13,https://open.spotify.com/track/62gG3mbRs0CWOkvf7Hk4O9,https://open.spotify.com/album/4OKBuE9F8MTCV7nnsBRcsK,2010
674,3l1gV9dkc9dDgTIfC6gRYZ,ストイックにデトックス,Mashinomi,4.3671,13,2023-06-19 13:19:04+00:00,5RU8Tftlyp2Gdu6zY8wp4d,ぺっとぼとリテラシー,11,https://open.spotify.com/track/3l1gV9dkc9dDgTIfC6gRYZ,https://open.spotify.com/album/5RU8Tftlyp2Gdu6zY8wp4d,2018
675,6taRfLhMPOvCQPiQsst9rD,"Shunkan Sentimental (From ""Fullmetal Alchemist Brotherhood"")",Mika Ogawa,3.7380833333333334,0,2023-06-19 13:19:04+00:00,1UeYT3OS0U9sU2VP4in65C,Japan Animesong Collection Vol. 52 (Anison Japan),14,https://open.spotify.com/track/6taRfLhMPOvCQPiQsst9rD,https://open.spotify.com/album/1UeYT3OS0U9sU2VP4in65C,2014
676,4UseWymCWcBPfAN4qQHF5a,"I Will (From ""Fullmetal Alchemist"")",Mika Ogawa,4.210933333333333,0,2023-06-19 13:19:04+00:00,1UeYT3OS0U9sU2VP4in65C,Japan Animesong Collection Vol. 52 (Anison Japan),14,https://open.spotify.com/track/4UseWymCWcBPfAN4qQHF5a,https://open.spotify.com/album/1UeYT3OS0U9sU2VP4in65C,2014
677,3ALvlGlgS6ib0tI3MZ9LVG,"Kesenai Tsumi (From ""Fullmetal Alchemist"")",Mika Ogawa,4.253966666666667,0,2023-06-19 13:19:04+00:00,1UeYT3OS0U9sU2VP4in65C,Japan Animesong Collection Vol. 52 (Anison Japan),14,https://open.spotify.com/track/3ALvlGlgS6ib0tI3MZ9LVG,https://open.spotify.com/album/1UeYT3OS0U9sU2VP4in65C,2014
678,0JU7PpiWFABrZC9rNPXsy7,"Tobira no Mukou he (From ""Fullmetal Alchemist"")",Mika Ogawa,4.812883333333334,0,2023-06-19 13:19:04+00:00,1UeYT3OS0U9sU2VP4in65C,Japan Animesong Collection Vol. 52 (Anison Japan),14,https://open.spotify.com/track/0JU7PpiWFABrZC9rNPXsy7,https://open.spotify.com/album/1UeYT3OS0U9sU2VP4in65C,2014
679,09DBt7MQJ0xgupIZ2DTy2E,夜を越えて,ASIAN KUNG-FU GENERATION,4.687766666666667,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/09DBt7MQJ0xgupIZ2DTy2E,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
680,2lH2meGLWrlJhFoXERcucB,All right part2,"ASIAN KUNG-FU GENERATION, 橋本絵莉子",3.576433333333333,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/2lH2meGLWrlJhFoXERcucB,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
681,18tdT5x5BBvdyUX16xnL55,それでは、また明日,ASIAN KUNG-FU GENERATION,4.065333333333333,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/18tdT5x5BBvdyUX16xnL55,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
682,2fzGnZ4NOBpNExasEvtNd9,アネモネの咲く春に,ASIAN KUNG-FU GENERATION,5.021333333333334,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/2fzGnZ4NOBpNExasEvtNd9,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
683,6V7BRBsVsus3WZbMmVoLsL,今を生きて,ASIAN KUNG-FU GENERATION,4.8417666666666666,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/6V7BRBsVsus3WZbMmVoLsL,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
684,2sEv2HIcySX9W36WHHPGDj,ローリングストーン,ASIAN KUNG-FU GENERATION,4.407766666666666,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/2sEv2HIcySX9W36WHHPGDj,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
685,0WhgRHsKlwrQb9LTdv35cy,Standard / スタンダード,ASIAN KUNG-FU GENERATION,4.3337666666666665,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/0WhgRHsKlwrQb9LTdv35cy,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
686,2jTjPpmNfqaUZbdLDnG1aD,Easter / 復活祭,ASIAN KUNG-FU GENERATION,2.9982166666666665,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/2jTjPpmNfqaUZbdLDnG1aD,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
687,47EdKR3z123AU5otlR0RMa,Planet of the Apes / 猿の惑星,ASIAN KUNG-FU GENERATION,2.2151,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/47EdKR3z123AU5otlR0RMa,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
688,33MHzoZQ9fjTSlbgaJBu6D,Wonder Future / ワンダーフューチャー,ASIAN KUNG-FU GENERATION,4.239333333333334,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/33MHzoZQ9fjTSlbgaJBu6D,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
689,6Z1NaSQ0W011ko8IjGCFy1,Right Now,ASIAN KUNG-FU GENERATION,4.478883333333333,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/6Z1NaSQ0W011ko8IjGCFy1,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
690,3xQBvKxm8mdy9OBLiJDcwB,ブラッドサーキュレーター,ASIAN KUNG-FU GENERATION,3.713766666666667,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/3xQBvKxm8mdy9OBLiJDcwB,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
691,4L6XKAlox2z7qhmit186uP,Re:Re: (2016 Version),ASIAN KUNG-FU GENERATION,5.536433333333333,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/4L6XKAlox2z7qhmit186uP,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
692,25x9Fvh2FlVXCmR8yoXtbh,海岸通り (2016 Version),ASIAN KUNG-FU GENERATION,5.026433333333333,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/25x9Fvh2FlVXCmR8yoXtbh,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
693,3XXRCqTJkXM7fhaezFR0c6,生者のマーチ,ASIAN KUNG-FU GENERATION,4.714433333333333,0,2023-06-19 13:19:04+00:00,33wJqjW70wzHXUudiVQ6jf,Best Hit AKG 2 (2012-2018),17,https://open.spotify.com/track/3XXRCqTJkXM7fhaezFR0c6,https://open.spotify.com/album/33wJqjW70wzHXUudiVQ6jf,2018
694,0YK3VRoWC8ACeY8TQTkOSR,Along the Coast,Azealia Banks,3.2026666666666666,47,2023-06-19 13:19:04+00:00,0rx21GnAQNPuriKQGRzBnz,Slay-Z,9,https://open.spotify.com/track/0YK3VRoWC8ACeY8TQTkOSR,https://open.spotify.com/album/0rx21GnAQNPuriKQGRzBnz,2017
695,3gab7CsdTCjjkZQbOhYxMF,It's Getting Boring By The Sea,Blood Red Shoes,2.9286666666666665,23,2023-06-19 13:19:04+00:00,3q1e0dxZARuaHxZkLzgErK,Scott Pilgrim vs. the World (Original Motion Picture Soundtrack),19,https://open.spotify.com/track/3gab7CsdTCjjkZQbOhYxMF,https://open.spotify.com/album/3q1e0dxZARuaHxZkLzgErK,2010
696,5vad0eq5x3f3rtRlo8GnL4,Insecure,Amara La Negra,3.1984333333333335,32,2023-06-19 13:19:04+00:00,2S32rMqgkDur5hStJolwg6,Insecure,1,https://open.spotify.com/track/5vad0eq5x3f3rtRlo8GnL4,https://open.spotify.com/album/2S32rMqgkDur5hStJolwg6,2018
697,3GGcwG519BTMdvMeFy7meT,Lady Marmalade,Patti LaBelle,3.9211,58,2023-06-19 13:19:04+00:00,2fgrmnOGJzwU79xlHe4Iub,Best Of Patti Labelle,8,https://open.spotify.com/track/3GGcwG519BTMdvMeFy7meT,https://open.spotify.com/album/2fgrmnOGJzwU79xlHe4Iub,1982
698,4fTS0P8uM3Tn2WBkU57M7l,Trash,Tyler Glenn,3.592,25,2023-06-19 13:19:04+00:00,6Wy2fOHFH90riocdTcRtkq,Excommunication,13,https://open.spotify.com/track/4fTS0P8uM3Tn2WBkU57M7l,https://open.spotify.com/album/6Wy2fOHFH90riocdTcRtkq,2016
699,3VLtoUH9jCV5F5bZendHlp,Homewrecker,MARINA,3.378216666666667,37,2023-06-19 13:19:04+00:00,4iJ8dp0xkEhpy7aox8icUd,Electra Heart,14,https://open.spotify.com/track/3VLtoUH9jCV5F5bZendHlp,https://open.spotify.com/album/4iJ8dp0xkEhpy7aox8icUd,2012
700,5VvsZvy1mwx4teyvI7O9rs,Daniel,Bat For Lashes,4.185333333333333,54,2023-06-19 13:19:04+00:00,7cj1dERc5yhFBqtxlRYGSe,Two Suns,11,https://open.spotify.com/track/5VvsZvy1mwx4teyvI7O9rs,https://open.spotify.com/album/7cj1dERc5yhFBqtxlRYGSe,2009
701,6oLb4m0HlijuaxtQIbvAhp,Ooh La La,Goldfrapp,3.4062166666666664,61,2023-06-19 13:19:04+00:00,1R77epa6N8qyWYFCa41S9f,Supernature,13,https://open.spotify.com/track/6oLb4m0HlijuaxtQIbvAhp,https://open.spotify.com/album/1R77epa6N8qyWYFCa41S9f,2005
702,2WkPfNd237yc0l5KewCDpp,I GOT A BOY,Girls' Generation,4.522083333333334,61,2023-06-19 13:19:04+00:00,3uhihQCm9aSvdJmDXcVrvi,I GOT A BOY - The 4th Album,10,https://open.spotify.com/track/2WkPfNd237yc0l5KewCDpp,https://open.spotify.com/album/3uhihQCm9aSvdJmDXcVrvi,2013
703,5tW1WVLeSj61qexZmyb1il,Havana,IU,4.151716666666666,37,2023-06-19 13:19:04+00:00,2QcuXvQBWv1ZKyQtEhLbFe,Modern Times,13,https://open.spotify.com/track/5tW1WVLeSj61qexZmyb1il,https://open.spotify.com/album/2QcuXvQBWv1ZKyQtEhLbFe,2013
704,2xQMT4f8lPUCaN1oK5kJjV,B612,OH MY GIRL,4.103383333333333,0,2023-06-19 13:19:04+00:00,4myoH0xndN3zGsEOJvuMgv,WINDY DAY,8,https://open.spotify.com/track/2xQMT4f8lPUCaN1oK5kJjV,https://open.spotify.com/album/4myoH0xndN3zGsEOJvuMgv,2016
705,1XX7qmxpxVj504Q6Iox4ac,Flashback,After School,3.26555,42,2023-06-19 13:19:04+00:00,0EVENGRGK3M0TMi6mSv44q,AFTERSCHOOL 5th Maxi-Single (Korea Release),5,https://open.spotify.com/track/1XX7qmxpxVj504Q6Iox4ac,https://open.spotify.com/album/0EVENGRGK3M0TMi6mSv44q,2012
706,6B43hmFc1f25cnuim0kwnZ,Linda Evangelista (RuMastered Extended Mix) [feat. Aja],"Adam Joseph, Aja",5.46875,6,2023-06-19 13:19:04+00:00,2CAcUQnQMU4x8lqH3vdd3a,Linda Evangelista,2,https://open.spotify.com/track/6B43hmFc1f25cnuim0kwnZ,https://open.spotify.com/album/2CAcUQnQMU4x8lqH3vdd3a,2017
